dataset,model,attack,attack_label,score_col,fpr,mean_tpr,std_tpr_across_seeds,mean_auc,std_auc_across_seeds,n_seeds
locations,tabpfn,rmia,RMIA,rmia_score,0.0814,0.4509026837530644,0.07113692465812983,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0816,0.4512736902161801,0.07122210949778576,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0818,0.4516446966792958,0.07130735456553339,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.082,0.4520157031424114,0.07139265964562998,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08220000000000001,0.4523867096055271,0.07147802452321131,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0824,0.4527577160686428,0.07156344898428801,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0826,0.4537983013149097,0.07160265237185999,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0828,0.45436961979050594,0.07168094284293944,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.083,0.4549409382661021,0.0717623112931333,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08320000000000001,0.45551225674169826,0.07184674726475011,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0834,0.4560835752172944,0.07193423995587692,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08360000000000001,0.4566548936928906,0.07202477822698919,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0838,0.4572262121684868,0.07211835060771121,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.084,0.45779753064408285,0.07221494530371841,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08420000000000001,0.45834069311343884,0.07241113618885571,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0844,0.45884791174504125,0.07273278613746362,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08460000000000001,0.45935513037664366,0.07305624463464579,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0848,0.4598623490082461,0.07338148776468473,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.085,0.4603695676398485,0.07370849190318662,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0852,0.4608767862714508,0.07403723371633932,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0854,0.4613840049030533,0.07436769016001346,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08560000000000001,0.4618912235346557,0.07469983847871325,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0858,0.46360997414753735,0.07496683796997523,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08600000000000001,0.46406110541564516,0.07512829327709993,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0862,0.46451223668375297,0.07529048727269372,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0864,0.464963367951861,0.0754534151931221,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08660000000000001,0.4654144992199688,0.07561707229434358,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0868,0.46586563048807667,0.07578145385215697,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08700000000000001,0.4663167617561846,0.07594655516243981,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0872,0.4667678930242924,0.0761123715413777,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0874,0.4679804595498106,0.07639428371390307,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0876,0.46895240205036776,0.07666901484410193,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0878,0.4699243445509249,0.0769673737686812,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08800000000000001,0.47089628705148207,0.07728908685712728,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0882,0.4718682295520392,0.07763386377250066,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0884,0.47284017205259643,0.078001398679535,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0886,0.4738121145531536,0.07839137147899808,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0888,0.47505327925117,0.07877141475883738,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08900000000000001,0.4754529017160687,0.07896076774415532,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0892,0.47585252418096724,0.07915073872130143,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.08940000000000001,0.4762521466458659,0.07934132325120775,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0896,0.47665176911076446,0.07953251692308741,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0898,0.47705139157566306,0.07972431535443472,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09000000000000001,0.4774510140405616,0.0799167141910199,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0902,0.47785063650546017,0.08010970910687787,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09040000000000001,0.4782674820592824,0.08030225038170176,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0906,0.47872719812792514,0.08049269318863028,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0908,0.47918691419656784,0.08068358978684206,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.091,0.47964663026521065,0.0808749369629605,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0912,0.4801063463338533,0.08106673152639897,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09140000000000001,0.4805660624024961,0.08125897030926899,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0916,0.4810257784711388,0.0814516501662861,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0918,0.48148549453978157,0.08164476797467453,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.092,0.481944378575143,0.08180192969716747,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0922,0.4824024253770151,0.08192277060236272,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09240000000000001,0.4828604721788873,0.08204386270658094,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0926,0.4833185189807592,0.08216520489919797,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09280000000000001,0.48377656578263134,0.0822867960738539,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.093,0.4842346125845034,0.08240863512845471,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0932,0.4846926593863755,0.0825307209651744,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09340000000000001,0.48515070618824757,0.08265305249045621,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0936,0.48759891835673425,0.08369347707552363,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09380000000000001,0.4882232241289651,0.08373976379619956,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.094,0.48884752990119607,0.08378748424009133,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0942,0.489471835673427,0.08383663595894097,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0944,0.49009614144565783,0.0838872164368839,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0946,0.4907204472178887,0.08393922309107582,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09480000000000001,0.49134475299011965,0.08399265327233302,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.095,0.4919690587623505,0.08404750426578705,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0952,0.4929053770150807,0.08330492890888437,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0954,0.4935296827873115,0.08308682016935319,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0956,0.4941539885595424,0.08287009701929547,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09580000000000001,0.49477829433177334,0.0826547703578766,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.096,0.49540260010400416,0.082440851127533,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09620000000000001,0.4960269058762351,0.08222835031267292,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0964,0.496651211648466,0.08201727893833176,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0966,0.4972567342693708,0.08184635948386124,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09680000000000001,0.4977408216328654,0.08192658364522404,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.097,0.49822490899635985,0.08200723560180884,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09720000000000001,0.49870899635985444,0.08208831409268626,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0974,0.499193083723349,0.08216981785524831,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0976,0.4996771710868435,0.08225174562528198,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0978,0.5001612584503381,0.08233409613704241,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.098,0.5006453458138326,0.08241686812332558,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09820000000000001,0.5010971086843474,0.08248640705752074,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0984,0.5014877171086843,0.08253070914800986,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09860000000000001,0.5018783255330214,0.08257568867780808,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0988,0.5022689339573583,0.08262134454050993,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.099,0.5026595423816953,0.08266767561553612,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09920000000000001,0.5030501508060323,0.08271468076826413,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0994,0.5034407592303692,0.08276235885016013,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.09960000000000001,0.5038313676547063,0.08281070869891159,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.0998,0.504561913676547,0.08285637035736995,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.1,0.5050026001040042,0.08301452838345562,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.105,0.5158170046801872,0.08417234431104847,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.11,0.5313660946437857,0.08313588521319955,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.11499999999999999,0.5431411856474259,0.08384418953857087,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.12,0.5570670826833073,0.08568536101727206,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.125,0.5724453978159126,0.08228532005514912,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.13,0.5822204888195528,0.08287531223338415,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.135,0.5998917316692669,0.08064090377274206,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.14,0.6141094817126019,0.07198479908972868,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.145,0.6226540128271798,0.07034468844766714,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.15,0.6286751851026422,0.07027384346476684,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.155,0.6397351855979002,0.06674269903575926,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.16,0.6475980239209569,0.06560076006910436,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.16499999999999998,0.6556114144565782,0.06569490592055673,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.16999999999999998,0.6640676027041083,0.06253283259891289,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.175,0.672371294851794,0.06029614094162242,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.18,0.6819490379615185,0.05591139621887861,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.185,0.691291315652626,0.0542760431872496,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.19,0.6993811752470099,0.051063435322177365,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.195,0.7114262090483618,0.04246350395061507,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.2,0.718978679147166,0.03994533639701863,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.20500000000000002,0.725620681970136,0.035146083966215054,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.21,0.7345882772453755,0.028582463411573816,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.215,0.7394418096723869,0.027055739246156136,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.22,0.7437065002600105,0.028669359999983456,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.22499999999999998,0.7466357254290171,0.028207328958047596,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.22999999999999998,0.7525962558502342,0.022779943283303405,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.235,0.7584929797191888,0.024007800609802055,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.24,0.761390015600624,0.023383634685814347,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.245,0.7649806939000249,0.023394031596020125,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.25,0.7701402089697034,0.02573737523631514,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.255,0.7765819950445076,0.028090842033559583,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.26,0.7817714967422227,0.029498305915165182,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.265,0.7891612064482579,0.030266825667736478,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.27,0.7940711388455538,0.03043539334469364,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.275,0.7973478939157566,0.029698765360228106,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.28,0.8026053042121685,0.028835579172954255,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.285,0.8072631305252209,0.027068449426814745,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.29,0.8098356734269372,0.027354400224675224,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.295,0.8142581194156857,0.028212686235770876,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.3,0.8193022266345199,0.028939476416265708,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.305,0.8243504940197608,0.0299713206068646,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.31,0.8278448257930316,0.030863726187389327,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.315,0.8320646905876234,0.03169988997782921,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.32,0.8347207488299532,0.032151787770364634,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.325,0.8372594903796152,0.03350693813818157,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.33,0.8405284897110171,0.03338321881037538,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.335,0.8426245449817993,0.03319227933952348,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.34,0.8442802763539113,0.03358940393290339,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.345,0.8472876755070203,0.033420390863053026,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.35,0.8532735309412377,0.03519645409765621,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.355,0.8565418616744669,0.03432447072917799,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.36,0.860513780551222,0.031291346425973,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.365,0.8621580863234529,0.031213805541997416,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.37,0.8653960329841764,0.029109211706153007,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.375,0.8692630562365352,0.028773066924364522,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.38,0.8731030384072506,0.02767777291789246,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.385,0.8755423816952679,0.026791402366408763,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.39,0.8770379615184607,0.026476656169466206,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.39499999999999996,0.8791390535621426,0.0262259776060941,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.39999999999999997,0.8838720748829954,0.02727714661946423,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.40499999999999997,0.8865000891464231,0.028455821246355793,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.41,0.888019166480945,0.028661960872389834,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.415,0.889273902384667,0.02818673113353917,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.42,0.8903078523140925,0.02785457244085908,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.425,0.8933895141519945,0.025510832942683803,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.43,0.8976557165143749,0.025460465393228115,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.435,0.9012688141811388,0.025081992891539256,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.44,0.9034949397975918,0.025081991812025042,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.445,0.9040847233889355,0.025168445192445887,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.45,0.9049053962158486,0.025534659262709276,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.455,0.9070996879875196,0.025326810253033665,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.45999999999999996,0.9080948517940717,0.024571575517206307,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.46499999999999997,0.9092719708788352,0.024056042807779825,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.47,0.9106619864794592,0.024085431554383235,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.475,0.9113273530941237,0.024144562667602353,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.48,0.9127122204888195,0.024039136032540924,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.485,0.9161103484139366,0.023928638093874764,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.49,0.9177786271450857,0.023079616438550398,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.495,0.9189141185647426,0.022621982424303935,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.5,0.920241809672387,0.02230517598841208,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.505,0.9215245709828392,0.022841527632942837,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.51,0.9227116484659387,0.021710113932166,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.515,0.9236167446697868,0.021115572205312766,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.52,0.9250171606864275,0.021015070154421927,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.525,0.9273049921996879,0.021424340083265967,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.53,0.92901872074883,0.02068163582815614,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.535,0.9309578783151325,0.018868596944908604,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.54,0.9327925117004681,0.01810742596023483,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.545,0.9361120124804992,0.01926217451984197,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.55,0.9383005720228809,0.01888009637371572,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.555,0.9391145085803432,0.018639044848361885,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.56,0.9398127925117004,0.018373190780891557,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.5650000000000001,0.9423369734789393,0.018137315280992067,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.5700000000000001,0.9444427740745993,0.019146659402353338,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.5750000000000001,0.9459062544319956,0.0193902949870097,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.5800000000000001,0.9473853354134165,0.02031365275638118,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.585,0.9482316692667707,0.01983135247662227,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.59,0.9505117004680187,0.01988369271484301,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.595,0.9526235049401975,0.018044647232421156,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.6,0.9540509620384816,0.016663790484423815,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.605,0.9555020280811233,0.017931181838028547,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.61,0.9562708268330733,0.018306693886279615,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.615,0.9577252210088403,0.01791020404211478,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.62,0.9590176064185425,0.01769595662654211,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.625,0.9596723868954757,0.017204065156673463,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.63,0.9610745115518906,0.017501530507494114,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.635,0.962210608424337,0.01740340108188431,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.64,0.9634288091523662,0.017640176578323008,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.645,0.9644331030384073,0.017718641736017067,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.65,0.9650999182824457,0.018048728314922467,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.655,0.966578003120125,0.01872878337727562,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.66,0.9683484139365575,0.01685494978230519,0.8363312289500925,0.02298074553300779,5
locations,tabpfn,rmia,RMIA,rmia_score,0.665,0.9696263650546021,0.016938429261705815,0.8363312289500925,0.02298074553300779,5
