dataset,attack,attack_label,fpr,mean_tpr,std_tpr_across_models,mean_auc,std_auc_across_models,n_models,n_seed_curves
locations,attack_p,Attack-P,0.875,0.9979835651759404,0.003548276985170901,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.8775000000000001,0.9981507020280811,0.0033064586734918504,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.88,0.9982728772008023,0.0031511945358168466,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.8825000000000001,0.9983644361488745,0.0030375747359434845,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.885,0.9984723646088701,0.0029014506199455453,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.8875000000000001,0.9985813182527301,0.0027694589707525554,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.89,0.9986599063962559,0.0026373390321228905,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.8925000000000001,0.9988092823712948,0.002446430121893652,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.895,0.9988697997919916,0.0022840704741007387,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.8975,0.9989383937857513,0.0021045164373137424,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9,0.9989645085803432,0.002080680096923175,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9025,0.9990463089356908,0.001959175183303099,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.905,0.9991811405789565,0.0017308633952810848,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9075,0.9992969102097418,0.0015135286789977572,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.91,0.9993720748829954,0.0013446499420449415,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9125,0.999406851274051,0.0012520276525048917,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.915,0.9994453544808459,0.0011505914610896,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9175,0.9994940414283239,0.001024523623872727,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.92,0.9995292078349801,0.0009404327894717647,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9225,0.9995429260920438,0.00091853317131226,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.925,0.9995839021060843,0.0008278317783795691,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9275,0.9996381918344915,0.0007051956684400049,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.93,0.9996517072046518,0.0006829539595915209,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9325,0.9996879166075734,0.000601493711553932,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.935,0.9997190558076869,0.0005297982703740553,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9375,0.9997403958658347,0.00048379841044898976,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9400000000000001,0.9998147780456672,0.0003486066123429013,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9425,0.9998407495390724,0.0002949561280464262,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9450000000000001,0.9998439937597503,0.00028886742582607297,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9475,0.9998439937597503,0.00028886742582607297,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9500000000000001,0.9998790951638065,0.00023611709567622098,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9525,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9550000000000001,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9575,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.96,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9625,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.965,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9675,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.97,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9725,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.975,0.9998829953198127,0.0002321447142411337,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9775,0.9998951248049922,0.00022284896803210247,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.98,0.9999076443057722,0.0002185518331573782,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9825,0.9999276228549142,0.00019885431456577842,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.985,0.9999718213728549,7.970119335524137e-05,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9875,0.9999997562402496,6.894566899091571e-07,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.99,1.0,0.0,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9925,1.0,0.0,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.995,1.0,0.0,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,0.9975,1.0,0.0,0.7967429748591812,0.09727251906891664,8,40
locations,attack_p,Attack-P,1.0,1.0,0.0,0.7967429748591812,0.09727251906891664,8,40
dropout_success,rmia,RMIA,0.0,0.0,0.0,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0025,0.10751414419071234,0.13917727464910948,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.005,0.1408305253598371,0.167634185874355,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0075,0.1643850245055828,0.1865058154460178,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.01,0.1834868544112441,0.19904020757625396,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0125,0.1988256373664093,0.20931080885509112,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.015,0.21207275386420393,0.2156426988421265,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0175,0.22438677504087481,0.2232988513910293,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.02,0.23645777666928208,0.22953772621008034,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0225,0.24738513120613315,0.23583246895038865,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.025,0.25717239985752643,0.2403693082243292,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0275,0.26766145393811536,0.24691081585676605,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.03,0.27616623216797265,0.24887935317944548,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0325,0.28422540812738595,0.2527122699717586,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.035,0.29196665113631093,0.25531914615066975,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0375,0.29864823460719425,0.2578990752814184,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.04,0.3054988110509811,0.2597359937259464,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0425,0.312274198433904,0.26176696647890096,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.045,0.3188901045841089,0.26300830868224406,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0475,0.32589053267052254,0.2634011621593883,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.05,0.33265235010075656,0.26347252473467997,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0525,0.33828376102415436,0.26331441380065645,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.055,0.3436463700283207,0.26332010901454694,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0575,0.34913601208415856,0.2626080329009313,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.06,0.3554538509285571,0.26396969433138956,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0625,0.36114294005265124,0.2644194294615486,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.065,0.3673930284748153,0.26397655523082936,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0675,0.37235194659638887,0.26421359211072515,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.07,0.37684945151056204,0.2643195546256189,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0725,0.3812605474808096,0.26446225087514824,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.075,0.38610895550609076,0.2643481565635334,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0775,0.39040357729977154,0.2637419684699734,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.08,0.39527089612216193,0.26370350688758437,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0825,0.3995350059801603,0.2631514753193651,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.085,0.40326557241775374,0.2623276218194785,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.08750000000000001,0.40719836381282476,0.26165112812229147,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.09,0.41213719006781846,0.2614026830150845,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0925,0.41654734621855444,0.26052674916229585,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.095,0.42073700659145963,0.2599552639539324,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.0975,0.4252707757859716,0.25938354721439244,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1,0.4296884948396756,0.2591223602969506,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.10250000000000001,0.43357537021425374,0.2589034113939527,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.105,0.43717230622590425,0.2590035836122104,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1075,0.44153144548119405,0.25913637420777685,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.11,0.44562875853928063,0.2589590814573591,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1125,0.44952152064676076,0.2588145648894659,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.115,0.45348795719237067,0.2582441737685947,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.11750000000000001,0.45786065364964545,0.2581795515991077,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.12,0.46175128160969037,0.2577185497952049,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1225,0.4652352804597578,0.2571316629287664,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.125,0.4684399794112441,0.25679956776694857,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1275,0.47243752755233603,0.2566266828286194,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.13,0.47521119536773926,0.2563430991209203,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1325,0.47933816588504086,0.25598067583924067,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.135,0.48323665223665224,0.2556216319646869,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1375,0.4866230381345096,0.2553569939574799,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.14,0.48968389439908433,0.25465075032841017,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.14250000000000002,0.49331294656175995,0.2539732151158102,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.145,0.49655476494906875,0.25343774281271647,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1475,0.4994961128672956,0.2528746031182312,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.15,0.5023801075858039,0.25240237594943166,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1525,0.505512513290302,0.2519435609691541,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.155,0.5085732868815599,0.25135843450451056,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1575,0.5114009000629085,0.2507626565375011,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.16,0.5146542524182669,0.2500519172219704,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1625,0.5177834812458739,0.24942266569147198,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.165,0.5209010412671015,0.2489032321366124,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1675,0.52402225908008,0.24794577520674255,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.17,0.5267756391250401,0.24730936116302954,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.17250000000000001,0.5295887198075432,0.24711396308184852,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.17500000000000002,0.5327606902465628,0.24639958039008128,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1775,0.5359825153742932,0.24609790323516317,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.18,0.5391456019116508,0.24539371572603857,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1825,0.5422647582899193,0.24466871146283484,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.185,0.5450342739099859,0.24390551637651786,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1875,0.5477039541862807,0.24338193897307822,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.19,0.5504290076016342,0.2428343214341609,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1925,0.5534560885280624,0.2419240804499787,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.195,0.556489997530306,0.24136632524278961,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.1975,0.5594120389356517,0.2409941470806733,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2,0.5618328130830391,0.24044137552525083,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2025,0.5648263981289665,0.23965002460408816,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.20500000000000002,0.5678043476157909,0.23887929161883373,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.20750000000000002,0.5709706700616793,0.238174916767218,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.21,0.5738501557162949,0.23777543252309769,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2125,0.5762158778595827,0.2371246529064231,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.215,0.5790965596206837,0.23606485362216179,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2175,0.5814913393126238,0.2354264643503909,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.22,0.584517084399928,0.23463847674826266,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2225,0.5872248589194821,0.23399649641924516,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.225,0.5897011567197202,0.2332765252978261,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2275,0.592187909309773,0.23271059590034365,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.23,0.5944755543682759,0.23231266408186096,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2325,0.5969124053234163,0.23165104114151058,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.23500000000000001,0.5994780290135907,0.23095749560364562,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.23750000000000002,0.602256066895816,0.23023212926771272,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.24,0.6042704697653161,0.2297754632516799,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2425,0.606823681075806,0.2291589486754982,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.245,0.6092001588557364,0.22851895964311703,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2475,0.6115214722415933,0.2277885997884792,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.25,0.6142644384379305,0.22705705335355608,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2525,0.6169895021638565,0.22623488108407447,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.255,0.6199942197149605,0.22562014033623629,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2575,0.6228763253077251,0.2248875346250196,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.26,0.6250192157735106,0.22434795460557036,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2625,0.6274002056035142,0.22368772812741947,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.265,0.6299673736688768,0.22276759292235593,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2675,0.6325084963151928,0.22229677372818227,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.27,0.635065358610397,0.22171468161093666,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2725,0.6370968647053921,0.22066701099527902,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.275,0.639412778181483,0.21996585879541156,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2775,0.6418345882762757,0.218977168520653,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.28,0.6439993200490488,0.21818904011827972,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.28250000000000003,0.6462907329651085,0.21705494254353286,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.28500000000000003,0.6485727092910355,0.2159444995837484,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.28750000000000003,0.650640499134848,0.21511685590417132,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.29,0.6528694741644899,0.21437777234601932,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2925,0.654961664504937,0.21377346667295033,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.295,0.657356210443038,0.21309061267885518,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.2975,0.6600037067384971,0.21203668429831143,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3,0.6621958114469417,0.2110905051888908,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3025,0.6641566656171963,0.21020331445093554,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.305,0.6667104168460634,0.20868429030607577,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3075,0.6689760474073596,0.2077290140960621,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.31,0.6708303599534048,0.20697349058983672,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3125,0.673051707123602,0.2062341643955592,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.315,0.6756772539257508,0.2049847278868414,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3175,0.6784789693648476,0.20385602026964475,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.32,0.680875355168574,0.20290217214962897,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3225,0.6833101619383689,0.2017635439455059,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.325,0.6853287241848216,0.20101050305258794,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3275,0.6877839224719424,0.20021187544603322,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.33,0.69024805103476,0.19935551809113847,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3325,0.6929228685883636,0.19794340459964083,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.335,0.695283579914033,0.19732287030352788,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3375,0.6976470007570539,0.1966881518424365,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.34,0.6998535976531003,0.19559467455583948,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3425,0.7019520031498246,0.19472651204712899,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.34500000000000003,0.7038140108894856,0.1941987632459673,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.34750000000000003,0.7063157059119678,0.19304962922610536,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.35000000000000003,0.7085960992535361,0.19184622055768027,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3525,0.7106055224120238,0.19062082310698317,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.355,0.7129212525833118,0.18935377787421884,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3575,0.7152227463295445,0.18830903004201519,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.36,0.7172662719940297,0.1874835751134564,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3625,0.7192499050259954,0.18668399315061718,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.365,0.7212622345716361,0.18584511857452438,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3675,0.7230837288942985,0.18504017912478452,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.37,0.7247865175578337,0.18432363400729923,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3725,0.7267371698464252,0.1834865596108361,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.375,0.7291059988040127,0.18241029742011683,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3775,0.7312200732905086,0.18142615632335998,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.38,0.7334395207366667,0.18045886522461016,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3825,0.7351977389332677,0.17963707037749654,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.385,0.7371424232163573,0.1787427200096434,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3875,0.7390781774481006,0.17780148760464803,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.39,0.7411901630807738,0.17682992078033813,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3925,0.7434111008057702,0.17574077738106558,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.395,0.7452387600930598,0.17500423261624262,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.3975,0.7471364772479018,0.17409133729221127,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4,0.7489976248607955,0.1729788404506312,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4025,0.7509005544054237,0.17196988800172242,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.405,0.7526029759213811,0.17095846596475922,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.40750000000000003,0.7541414620199346,0.17033185467788386,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.41000000000000003,0.7561003519762336,0.16928724151159705,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.41250000000000003,0.7579384355017972,0.16822392265537736,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.41500000000000004,0.7597567469117932,0.16720772274026374,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4175,0.761773398711119,0.16603092237135458,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.42,0.7636910142499654,0.16495270833205647,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4225,0.7655369409103303,0.16380049380032244,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.425,0.7675389514983209,0.16299240862267664,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4275,0.7694355952560348,0.16195814964112804,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.43,0.7714354850167916,0.16082921924378674,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4325,0.7733686535661445,0.1595184941046213,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.435,0.7753036030757718,0.15849143956102574,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4375,0.7774188499788212,0.15705497466910717,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.44,0.7798555074956521,0.15569044084958034,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4425,0.7816379723214884,0.15477513048980504,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.445,0.7832463524727483,0.15393754265087842,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4475,0.7847413813742391,0.1531462383725643,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.45,0.7867049999557766,0.15239438356080523,0.7616013681015856,0.1288248231708546,8,40
dropout_success,rmia,RMIA,0.4525,0.7885992609102521,0.1514382284899923,0.7616013681015856,0.1288248231708546,8,40
