dataset,model,seed,attack,runtime_s,runtime_source,auc,auc_metric,attack_label
dropout_success,tabicl,5,amia,32.2,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx70/report/log_amia.log,0.9968804057434544,row_max_auc,AMIA
dropout_success,tabicl,5,amia,44.9,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx80/report/log_amia.log,0.9968804057434544,row_max_auc,AMIA
dropout_success,tabicl,5,amia,58.0,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx90/report/log_amia.log,0.9968804057434544,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,101.5,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,4.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx10/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,6.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx20/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,9.8,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx30/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,14.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx40/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,3.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx5/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,21.3,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx50/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,40.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx60/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,51.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx70/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,66.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx80/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,1,amia,81.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed1/amia_ctx90/report/log_amia.log,0.8938698483185401,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,81.3,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,4.3,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx10/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,6.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx20/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,9.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx30/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,13.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx40/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,3.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx5/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,21.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx50/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,39.8,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx60/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,50.8,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx70/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,65.3,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx80/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,2,amia,81.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed2/amia_ctx90/report/log_amia.log,0.8656365392923179,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,103.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,4.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx10/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,7.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx20/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,9.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx30/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,14.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx40/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,3.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx5/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,21.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx50/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,40.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx60/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,51.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx70/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,65.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx80/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,3,amia,81.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed3/amia_ctx90/report/log_amia.log,0.9135353548565716,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,102.3,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,4.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx10/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,6.8,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx20/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,9.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx30/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,14.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx40/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,3.5,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx5/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,21.3,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx50/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,40.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx60/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,51.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx70/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,65.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx80/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,4,amia,81.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed4/amia_ctx90/report/log_amia.log,0.8385023186222628,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,99.5,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,4.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx10/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,6.9,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx20/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,10.0,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx30/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,14.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx40/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,3.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx5/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,21.2,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx50/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,40.1,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx60/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,50.8,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx70/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,65.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx80/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
dropout_success,tabpfn,5,amia,81.4,ml_privacy_meter/logs/dropout_success/tabpfn/seed5/amia_ctx90/report/log_amia.log,0.883392357103072,row_max_auc,AMIA
locations,real-tabpfn,1,amia,192.6,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,6.1,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx10/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,10.5,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx20/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,16.4,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx30/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,24.4,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx40/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,4.4,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx5/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,34.1,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx50/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,48.4,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx60/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,63.8,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx70/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,79.6,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx80/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,1,amia,95.4,ml_privacy_meter/logs/locations/real-tabpfn/seed1/amia_ctx90/report/log_amia.log,0.9472494787641972,row_max_auc,AMIA
locations,real-tabpfn,2,amia,193.1,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,6.1,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx10/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,10.4,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx20/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,16.8,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx30/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,24.6,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx40/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,4.4,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx5/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,34.1,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx50/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,46.2,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx60/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,60.6,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx70/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,76.5,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx80/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,2,amia,96.0,ml_privacy_meter/logs/locations/real-tabpfn/seed2/amia_ctx90/report/log_amia.log,0.9312576241367412,row_max_auc,AMIA
locations,real-tabpfn,3,amia,191.2,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,6.0,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx10/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,10.4,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx20/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,16.5,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx30/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,24.4,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx40/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,4.5,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx5/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,34.1,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx50/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,46.3,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx60/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,60.6,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx70/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,76.4,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx80/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,3,amia,94.7,ml_privacy_meter/logs/locations/real-tabpfn/seed3/amia_ctx90/report/log_amia.log,0.9494194721059872,row_max_auc,AMIA
locations,real-tabpfn,4,amia,192.8,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,5.7,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx10/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,10.3,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx20/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,16.3,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx30/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,24.4,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx40/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,4.4,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx5/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,35.4,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx50/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,46.7,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx60/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,60.8,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx70/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,77.0,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx80/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,4,amia,95.8,ml_privacy_meter/logs/locations/real-tabpfn/seed4/amia_ctx90/report/log_amia.log,0.9382876249629424,row_max_auc,AMIA
locations,real-tabpfn,5,amia,189.5,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,6.0,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx10/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,10.2,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx20/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,16.4,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx30/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,24.9,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx40/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,4.2,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx5/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,34.3,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx50/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,46.5,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx60/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,61.8,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx70/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,76.0,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx80/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,real-tabpfn,5,amia,96.5,ml_privacy_meter/logs/locations/real-tabpfn/seed5/amia_ctx90/report/log_amia.log,0.9168525619529454,row_max_auc,AMIA
locations,tabdpt,1,amia,10.9,ml_privacy_meter/logs/locations/tabdpt/seed1/amia/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,6.1,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx10/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,6.9,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx20/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,6.8,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx30/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,7.3,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx40/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,5.9,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx5/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,7.9,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx50/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,8.2,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx60/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,8.7,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx70/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,9.3,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx80/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,1,amia,9.6,ml_privacy_meter/logs/locations/tabdpt/seed1/amia_ctx90/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,2,amia,10.8,ml_privacy_meter/logs/locations/tabdpt/seed2/amia/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,6.2,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx10/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,6.6,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx20/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,6.9,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx30/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,7.3,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx40/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,5.9,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx5/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,7.8,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx50/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,8.1,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx60/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,8.7,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx70/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,9.3,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx80/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,2,amia,9.7,ml_privacy_meter/logs/locations/tabdpt/seed2/amia_ctx90/report/log_amia.log,0.999997569996258,row_max_auc,AMIA
locations,tabdpt,3,amia,11.0,ml_privacy_meter/logs/locations/tabdpt/seed3/amia/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,6.0,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx10/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,6.5,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx20/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,6.8,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx30/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,7.3,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx40/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,5.9,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx5/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,7.9,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx50/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,8.1,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx60/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,8.7,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx70/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,9.3,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx80/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,3,amia,9.7,ml_privacy_meter/logs/locations/tabdpt/seed3/amia_ctx90/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,11.2,ml_privacy_meter/logs/locations/tabdpt/seed4/amia/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,6.0,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx10/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,6.5,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx20/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,6.8,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx30/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,7.3,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx40/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,5.9,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx5/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,8.0,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx50/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,8.1,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx60/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,8.9,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx70/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,9.3,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx80/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,4,amia,9.7,ml_privacy_meter/logs/locations/tabdpt/seed4/amia_ctx90/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,11.0,ml_privacy_meter/logs/locations/tabdpt/seed5/amia/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,6.1,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx10/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,6.4,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx20/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,6.9,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx30/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,7.4,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx40/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,5.9,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx5/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,7.8,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx50/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,8.2,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx60/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,8.7,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx70/report/log_amia.log,1.0,row_max_auc,AMIA
locations,tabdpt,5,amia,9.3,ml_privacy_meter/logs/locations/tabdpt/seed5/amia_ctx80/report/log_amia.log,1.0,row_max_auc,AMIA
