dataset,model,seed,context_pct,attack,auc,source
dropout_success,real-tabpfn,5,50.0,RMIA,0.6661589663842341,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed5/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,1,60.0,RMIA,0.6716229388146764,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed1/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,2,60.0,RMIA,0.6853064316557662,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed2/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,3,60.0,RMIA,0.7080199994949623,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed3/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,4,60.0,RMIA,0.7501053003712028,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed4/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,5,60.0,RMIA,0.7198323274664781,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed5/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,1,70.0,RMIA,0.7132506281896343,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed1/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,2,70.0,RMIA,0.6855550139807896,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed2/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,3,70.0,RMIA,0.7003203451834343,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed3/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,4,70.0,RMIA,0.665782341843476,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed4/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,5,70.0,RMIA,0.6919841741467044,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed5/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,1,80.0,RMIA,0.728206815834142,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed1/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,2,80.0,RMIA,0.7253409989840589,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed2/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,3,80.0,RMIA,0.688754628948697,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed3/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,4,80.0,RMIA,0.7039789792774154,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed4/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,5,80.0,RMIA,0.7460371769673847,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed5/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,1,90.0,RMIA,0.7292372217927914,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed1/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,2,90.0,RMIA,0.7540491483139221,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed2/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,3,90.0,RMIA,0.7057321306081652,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed3/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,4,90.0,RMIA,0.7127956810280976,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed4/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,5,90.0,RMIA,0.7427261581059905,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed5/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,1,100.0,RMIA,0.7240915807651906,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed1/rmia/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,2,100.0,RMIA,0.7005898016953938,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed2/rmia/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,3,100.0,RMIA,0.7265201118635779,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed3/rmia/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,4,100.0,RMIA,0.7039853488797111,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed4/rmia/report/exp/attack_result_0.npz
dropout_success,real-tabpfn,5,100.0,RMIA,0.6934070322034704,ml_privacy_meter/logs/dropout_success/real-tabpfn/seed5/rmia/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,5.0,AMIA row_max,0.994122832794593,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabdpt,2,5.0,AMIA row_max,0.9994122832794593,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabdpt,3,5.0,AMIA row_max,1.0,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabdpt,4,5.0,AMIA row_max,0.9735527475756686,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabdpt,5,5.0,AMIA row_max,0.9836908610049956,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabdpt,1,10.0,AMIA row_max,0.9993063161737861,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabdpt,2,10.0,AMIA row_max,0.998320554947061,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabdpt,3,10.0,AMIA row_max,0.9832785688207375,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabdpt,4,10.0,AMIA row_max,0.9848484848484849,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabdpt,5,10.0,AMIA row_max,0.9948521358159912,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabdpt,1,20.0,AMIA row_max,0.9983984275470462,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabdpt,2,20.0,AMIA row_max,0.9988989189385942,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabdpt,3,20.0,AMIA row_max,0.9938485058057,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabdpt,4,20.0,AMIA row_max,0.9984894259818731,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabdpt,5,20.0,AMIA row_max,0.9922742328831944,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabdpt,1,30.0,AMIA row_max,0.9972364306319846,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabdpt,2,30.0,AMIA row_max,0.9972364306319847,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabdpt,3,30.0,AMIA row_max,0.9992727449031539,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabdpt,4,30.0,AMIA row_max,0.9989373994973859,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabdpt,5,30.0,AMIA row_max,0.9989091173547308,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabdpt,1,40.0,AMIA row_max,0.9984530883715859,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabdpt,2,40.0,AMIA row_max,0.9973286812408003,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabdpt,3,40.0,AMIA row_max,0.9990868451180287,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabdpt,4,40.0,AMIA row_max,0.999027785349543,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabdpt,5,40.0,AMIA row_max,0.9988165331007287,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabdpt,1,50.0,AMIA row_max,0.9987443138052815,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabdpt,2,50.0,AMIA row_max,0.9977386021771041,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabdpt,3,50.0,AMIA row_max,0.9986265932245266,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabdpt,4,50.0,AMIA row_max,0.9977633089656576,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabdpt,5,50.0,AMIA row_max,0.9981891377330795,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabdpt,1,60.0,AMIA row_max,0.9978172268377061,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabdpt,2,60.0,AMIA row_max,0.9934264286255398,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabdpt,3,60.0,AMIA row_max,0.9992040605035227,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabdpt,4,60.0,AMIA row_max,0.9981899446983662,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabdpt,5,60.0,AMIA row_max,0.998630337617737,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx60/report/exp/attention_summary.csv
dropout_success,tabdpt,1,70.0,AMIA row_max,0.9978440873018523,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabdpt,2,70.0,AMIA row_max,0.9989799105437189,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabdpt,3,70.0,AMIA row_max,0.9987959234999677,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabdpt,4,70.0,AMIA row_max,0.9992373440283222,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabdpt,5,70.0,AMIA row_max,0.9993226606010293,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx70/report/exp/attention_summary.csv
dropout_success,tabdpt,1,80.0,AMIA row_max,0.9995939643222413,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabdpt,2,80.0,AMIA row_max,0.9982213933667967,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabdpt,3,80.0,AMIA row_max,0.9988227804755331,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabdpt,4,80.0,AMIA row_max,0.998839816937537,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabdpt,5,80.0,AMIA row_max,0.9990431187174497,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx80/report/exp/attention_summary.csv
dropout_success,tabdpt,1,90.0,AMIA row_max,0.9974581088168093,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabdpt,2,90.0,AMIA row_max,0.9980834876218513,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabdpt,3,90.0,AMIA row_max,0.9990964756719122,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabdpt,4,90.0,AMIA row_max,0.9982723574044358,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabdpt,5,90.0,AMIA row_max,0.9990516134907756,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia_ctx90/report/exp/attention_summary.csv
dropout_success,tabdpt,1,100.0,AMIA row_max,0.9991915796388522,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/amia/report/exp/attention_summary.csv
dropout_success,tabdpt,2,100.0,AMIA row_max,0.9988860149090881,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/amia/report/exp/attention_summary.csv
dropout_success,tabdpt,3,100.0,AMIA row_max,0.9988467747297606,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/amia/report/exp/attention_summary.csv
dropout_success,tabdpt,4,100.0,AMIA row_max,0.9991029259003713,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/amia/report/exp/attention_summary.csv
dropout_success,tabdpt,5,100.0,AMIA row_max,0.9990724057608944,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/amia/report/exp/attention_summary.csv
dropout_success,tabdpt,1,5.0,RMIA,0.9984572436085807,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,5.0,RMIA,0.9188216279753159,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,5.0,RMIA,0.9900822803408756,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,5.0,RMIA,0.9334410813987658,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,5.0,RMIA,0.9890537760799295,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx5/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,10.0,RMIA,0.9600219058050384,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,10.0,RMIA,0.9629974443227456,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,10.0,RMIA,0.9721613727637823,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,10.0,RMIA,0.9729280759401241,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,10.0,RMIA,0.9602592186929536,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx10/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,20.0,RMIA,0.9844756670185273,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,20.0,RMIA,0.9678229534452008,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,20.0,RMIA,0.9508562952717214,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,20.0,RMIA,0.9815955665562552,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,20.0,RMIA,0.9805399847122631,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx20/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,30.0,RMIA,0.966966457378811,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,30.0,RMIA,0.9753036290029332,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,30.0,RMIA,0.9849821822501272,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,30.0,RMIA,0.9805176440167107,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,30.0,RMIA,0.9896547962473636,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx30/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,40.0,RMIA,0.9836359010703447,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,40.0,RMIA,0.9779423122353668,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,40.0,RMIA,0.9908014410583511,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,40.0,RMIA,0.980159325083138,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,40.0,RMIA,0.975501553726217,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx40/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,50.0,RMIA,0.9682139898556833,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,50.0,RMIA,0.9826580144462046,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,50.0,RMIA,0.9754777856904094,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,50.0,RMIA,0.9793458514395338,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,50.0,RMIA,0.9794366852209806,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx50/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,60.0,RMIA,0.9846185702381254,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,60.0,RMIA,0.9616600590894169,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,60.0,RMIA,0.9767556374839019,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,60.0,RMIA,0.9814873361783792,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,60.0,RMIA,0.9861806520037373,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx60/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,70.0,RMIA,0.9713429051109078,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,70.0,RMIA,0.9837876255359178,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,70.0,RMIA,0.9793767587269581,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,70.0,RMIA,0.9873471813259085,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,70.0,RMIA,0.9851018716972286,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx70/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,80.0,RMIA,0.9745841541595375,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,80.0,RMIA,0.9738544257037053,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,80.0,RMIA,0.9818067622260751,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,80.0,RMIA,0.9803211827393381,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,80.0,RMIA,0.9788171470854306,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx80/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,90.0,RMIA,0.9580744972407516,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,90.0,RMIA,0.9626392241713841,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,90.0,RMIA,0.9652831768166604,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,90.0,RMIA,0.9812446922431943,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,90.0,RMIA,0.984317975961946,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia_ctx90/report/exp/attack_result_0.npz
dropout_success,tabdpt,1,100.0,RMIA,0.9727229886773916,ml_privacy_meter/logs/dropout_success/tabdpt/seed1/rmia/report/exp/attack_result_0.npz
dropout_success,tabdpt,2,100.0,RMIA,0.9764637041057943,ml_privacy_meter/logs/dropout_success/tabdpt/seed2/rmia/report/exp/attack_result_0.npz
dropout_success,tabdpt,3,100.0,RMIA,0.9753195622103994,ml_privacy_meter/logs/dropout_success/tabdpt/seed3/rmia/report/exp/attack_result_0.npz
dropout_success,tabdpt,4,100.0,RMIA,0.9821675185055596,ml_privacy_meter/logs/dropout_success/tabdpt/seed4/rmia/report/exp/attack_result_0.npz
dropout_success,tabdpt,5,100.0,RMIA,0.9679709302938182,ml_privacy_meter/logs/dropout_success/tabdpt/seed5/rmia/report/exp/attack_result_0.npz
dropout_success,tabicl,1,5.0,AMIA row_max,0.9932412577137819,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabicl,2,5.0,AMIA row_max,0.9910373200117544,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabicl,3,5.0,AMIA row_max,0.9905965324713488,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabicl,4,5.0,AMIA row_max,0.9757566852776961,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabicl,5,5.0,AMIA row_max,0.9972083455774318,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx5/report/exp/attention_summary.csv
dropout_success,tabicl,1,10.0,AMIA row_max,0.9503833515881709,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabicl,2,10.0,AMIA row_max,0.9672873311427529,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabicl,3,10.0,AMIA row_max,0.9318364366557137,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabicl,4,10.0,AMIA row_max,0.9574297188755021,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabicl,5,10.0,AMIA row_max,0.9328952172325666,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx10/report/exp/attention_summary.csv
dropout_success,tabicl,1,20.0,AMIA row_max,0.9506697484803261,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabicl,2,20.0,AMIA row_max,0.9580770210752376,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabicl,3,20.0,AMIA row_max,0.9412605103192224,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabicl,4,20.0,AMIA row_max,0.9151439595238962,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabicl,5,20.0,AMIA row_max,0.9125141047573981,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx20/report/exp/attention_summary.csv
dropout_success,tabicl,1,30.0,AMIA row_max,0.9745743537530404,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabicl,2,30.0,AMIA row_max,0.9238927541150518,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabicl,3,30.0,AMIA row_max,0.9828691021631799,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabicl,4,30.0,AMIA row_max,0.9687967160392071,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabicl,5,30.0,AMIA row_max,0.9523930732992332,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx30/report/exp/attention_summary.csv
dropout_success,tabicl,1,40.0,AMIA row_max,0.956927256537462,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabicl,2,40.0,AMIA row_max,0.9688596013011321,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabicl,3,40.0,AMIA row_max,0.9862958621817587,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabicl,4,40.0,AMIA row_max,0.97553108361046,ml_privacy_meter/logs/dropout_success/tabicl/seed4/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabicl,5,40.0,AMIA row_max,0.9714991186465318,ml_privacy_meter/logs/dropout_success/tabicl/seed5/amia_ctx40/report/exp/attention_summary.csv
dropout_success,tabicl,1,50.0,AMIA row_max,0.9759646547589634,ml_privacy_meter/logs/dropout_success/tabicl/seed1/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabicl,2,50.0,AMIA row_max,0.9794904588195968,ml_privacy_meter/logs/dropout_success/tabicl/seed2/amia_ctx50/report/exp/attention_summary.csv
dropout_success,tabicl,3,50.0,AMIA row_max,0.9744052203990873,ml_privacy_meter/logs/dropout_success/tabicl/seed3/amia_ctx50/report/exp/attention_summary.csv
